,product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,escrow,product_link,vendor_link,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR
2483,4g Cocaine / Kokain Peruvian 93%,DE  → WW,4,93,0.1716,0.0429,0.0461290323,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=307422.349691,http://lchudifyeqm4ldjj.onion/contactMember?member=JohnsonAndJohnson,JohnsonAndJohnson,250,4.87,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2970,7 Grams of Colombian Fishscale Cocaine 85-90%,"US  → N. America, WW",7,90,0.1708,0.0244,0.0271111111,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=449773.287044,http://lchudifyeqm4ldjj.onion/contactMember?member=leftcoastenv,leftcoastenv,70,4.6,US,"N. America, WW",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1526,2 Grams of Cocaine - GOLD QUALITY 75% PURE,AU  → AU,2,75,0.1707,0.08535,0.1138,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=216193.214868,http://lchudifyeqm4ldjj.onion/contactMember?member=Uncut_Ozzie_Rox,Uncut_Ozzie_Rox,50,4.9,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2578,5.0 G Cocaine Uncut- 81.88% !!,FR  → WW,5,81.88,0.1706,0.03412,0.0416707377,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=701620.588360,http://lchudifyeqm4ldjj.onion/contactMember?member=lyso,lyso,17,5,FR,WW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3212,88%/95% Energy Control - 5 GR PERUVIAN COCAINE,DE  → WW,5,88,0.1706,0.03412,0.0387727273,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=147081.23761,http://lchudifyeqm4ldjj.onion/contactMember?member=thenotorious-de,thenotorious-de,110,4.84,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2579,5.0 G Cocaine Uncut-81.88% !!,FR  → WW,5,81.88,0.1704,0.03408,0.0416218857,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=50872.860218,http://lchudifyeqm4ldjj.onion/contactMember?member=lyso,lyso,17,5,FR,WW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2911,5gr Pure Cocaine Flakes ★EC RESULT: 94%,DE  → WW,5,94,0.17,0.034,0.0361702128,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=155019.508760,http://lchudifyeqm4ldjj.onion/contactMember?member=German-Masters,German-Masters,40,4.89,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3098,7g 92% peruvian uncut FS cocaine FREE SHIPPING!,US  → US,7,92,0.1697,0.0242428571,0.0263509317,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=230333.316218,http://lchudifyeqm4ldjj.onion/contactMember?member=jefe1392,jefe1392,110,4.84,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2545,5 gr AAA+ COCAINE FLAKES 90%,NL  → WW,5,90,0.1675,0.0335,0.0372222222,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=930548.953262,http://lchudifyeqm4ldjj.onion/contactMember?member=MRexclusive,MRexclusive,140,4.99,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2854,5g Cocaine Bolivien Flex 92% Shipping from Germany,"DE  → EU, DE",5,92,0.1675,0.0335,0.0364130435,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=343642.776720,http://lchudifyeqm4ldjj.onion/contactMember?member=kimmi,kimmi,13,5,DE,"EU, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4565,♣INTRO♣ 5G COCAINE Flakes Uncut 90%,DE  → WW,5,90,0.1675,0.0335,0.0372222222,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=275918.30584,http://lchudifyeqm4ldjj.onion/contactMember?member=sky-high,sky-high,290,4.98,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2801,5G HIGH HEAT COCAINE //BRAND STAMP 99%//,"CA  → WW, EU",5,99,0.1674,0.03348,0.0338181818,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=741458.984478,http://lchudifyeqm4ldjj.onion/contactMember?member=instagramz,instagramz,70,4.96,CA,"WW, EU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3250,92% Pure Peruvian Crack Sampler 5g,"GB  → WW, EU",5,92,0.167,0.0334,0.0363043478,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=180079.527682,http://lchudifyeqm4ldjj.onion/contactMember?member=thebestchemist,thebestchemist,980,4.88,GB,"WW, EU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2514,5 GR 88% (tested) uncut clean Flake COCAINE!!,DE  → WW,5,88,0.1649,0.03298,0.0374772727,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=382570.934215,http://lchudifyeqm4ldjj.onion/contactMember?member=2good4DN,2good4DN,540,4.8,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3487,Cocaine 10 gram 70%,EU  → EU,10,70,0.1649,0.01649,0.0235571429,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=752592.914597,http://lchudifyeqm4ldjj.onion/contactMember?member=dkbv,dkbv,32,4.97,EU,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3532,Cocaine 70% pure 10 gram,NL  → WW,10,70,0.1649,0.01649,0.0235571429,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=506192.831264,http://lchudifyeqm4ldjj.onion/contactMember?member=rgnl,rgnl,300,4.91,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4581,"✘5g PURE BUSINESS COKE (90%, Colombia)",DE  → EU,5,90,0.1649,0.03298,0.0366444444,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=382665.412274,http://lchudifyeqm4ldjj.onion/contactMember?member=FastGermanDealer,FastGermanDealer,700,4.97,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4336,★ 3.5G 85% PURE FISHSCALE COCAINE ★,GB  → GB,3.5,85,0.1643,0.0469428571,0.0552268908,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=135622.590132,http://lchudifyeqm4ldjj.onion/contactMember?member=CocaineCowboy,CocaineCowboy,80,4.95,GB,GB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3375,Best in UK - Bolivian 94% Crack Cocaine 3.5g,"GB  → WW, EU",3.5,94,0.1614,0.0461142857,0.0490577508,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=98680.66899,http://lchudifyeqm4ldjj.onion/contactMember?member=thebestchemist,thebestchemist,980,4.88,GB,"WW, EU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2557,5 gr Uncut Colombian cocaine 89% pure,DE  → WW,5,89,0.1608,0.03216,0.0361348315,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=811514.547197,http://lchudifyeqm4ldjj.onion/contactMember?member=The_Goodfellas-1,The_Goodfellas-1,520,4.99,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2833,5GR Colombian Fishscale Flakes ~92% purity,"NL  → WW, EU",5,92,0.1597,0.03194,0.0347173913,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=735642.399776,http://lchudifyeqm4ldjj.onion/contactMember?member=DutchSanny,DutchSanny,15,5,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3159,7gr | Cocaine 88% Pure | PROMO SAMPLE SALE,"NL  → WW, EU",7,88,0.1597,0.0228142857,0.0259253247,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=152978.929688,http://lchudifyeqm4ldjj.onion/contactMember?member=Redbull7,Redbull7,430,4.85,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3608,Columbian Fishscale Cocaine [92%+] 5g [Escrow],DE  → EU,5,92,0.1597,0.03194,0.0347173913,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=252052.675116,http://lchudifyeqm4ldjj.onion/contactMember?member=chikata,chikata,70,4.58,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2980,7 gram Columbian Cocaine 92%,EU  → WW,7,92,0.1587,0.0226714286,0.0246428571,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=878938.175854,http://lchudifyeqm4ldjj.onion/contactMember?member=AmsterdamNL,AmsterdamNL,150,4.93,EU,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
483,"05/07 ""Clean Bolivian"" Pure Cocaine -  4 Gr - +90%","FR  → FR, WW",4,90,0.1584,0.0396,0.044,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=343684.529786,http://lchudifyeqm4ldjj.onion/contactMember?member=CocaParis,CocaParis,170,4.94,FR,"FR, WW",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2786,5G COCAINE (Peru) A+++ 90% Fishscale,DE  → WW,5,90,0.157,0.0314,0.0348888889,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=876163.933831,http://lchudifyeqm4ldjj.onion/contactMember?member=FAST-DRUG,FAST-DRUG,20,5,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2916,5gr cocaine pure 92% promo,FR  → WW,5,92,0.157,0.0314,0.0341304348,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=604604.198889,http://lchudifyeqm4ldjj.onion/contactMember?member=lafrenchconnection,lafrenchconnection,260,4.89,FR,WW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2247,3.5g (8ball) shiny flakes UNCUT 100% PURE COCAINE,US  → US,3.5,100,0.156,0.0445714286,0.0445714286,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=517860.691603,http://lchudifyeqm4ldjj.onion/contactMember?member=JupiterRising,JupiterRising,8,5,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2522,5 GR PREMIUM QUALITY COCAINE - PERU 90%,"DE  → DE, WW",5,90,0.1546,0.03092,0.0343555556,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=510336.146742,http://lchudifyeqm4ldjj.onion/contactMember?member=MissNarco,MissNarco,28,4.39,DE,"DE, WW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2553,5 gr Peruvian fishcale cocaine 90%,NL  → WW,5,90,0.1546,0.03092,0.0343555556,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=480836.564465,http://lchudifyeqm4ldjj.onion/contactMember?member=AMSTERDAM_INC,AMSTERDAM_INC,40,5,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2827,5GR - COCAINE 84%,NL  → EU,5,84,0.1546,0.03092,0.0368095238,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=658385.551415,http://lchudifyeqm4ldjj.onion/contactMember?member=MedicsNL,MedicsNL,460,4.69,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2828,5GR -CRACK COCAINE 84%,NL  → EU,5,84,0.1546,0.03092,0.0368095238,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=96848.50719,http://lchudifyeqm4ldjj.onion/contactMember?member=MedicsNL,MedicsNL,460,4.69,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2923,6 GRAM COCAINE FISHSCALE PURE FLAKE 90% ***PROMOT,NL  → EU,6,90,0.1546,0.0257666667,0.0286296296,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=390355.680491,http://lchudifyeqm4ldjj.onion/contactMember?member=amsterdamflex,amsterdamflex,180,4.88,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3430,COMBI DEAL : 3g Pure Cocaine 84% + 2g Pure Crack,NL  → EU,3,84,0.1546,0.0515333333,0.0613492064,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=236906.925202,http://lchudifyeqm4ldjj.onion/contactMember?member=pablopablito,pablopablito,230,4.72,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
